customer_zip_code_prefix;customer_city;customer_state
15915;aparecida de monte alto; Sao Paulo
39704;sao geraldo do baguari; Minas Gerais
66650;belem; Para
44450;salinas da margarida; Bahia
5073;sao paulo; Sao Paulo
87960;marilena;Parana
76987;vilhena; Rondonia
68660;sao miguel do guama; Para
6530;santana de parnaiba; Sao Paulo
89640;ibicare; Santa Catarina
35022;governador valadares; Minas Gerais
3623;sao paulo; Sao Paulo
4383;sao paulo; Sao Paulo
5864;sao paulo; Sao Paulo
7414;aruja; Sao Paulo
45630;itajuipe; Bahia
40725;salvador; Bahia
87850;amapora;Parana
81260;curitiba;Parana
86410;ribeirao claro;Parana
68530;rio maria; Para
25231;duque de caxias;Rio de Janeiro
44780;antonio goncalves; Bahia
57160;marechal deodoro; Alagoas
35490;entre rios de minas; Minas Gerais
55178;sao domingos; Pernambuco
60820;fortaleza; Ceara
5875;sao paulo; Sao Paulo
89229;joinville; Santa Catarina
79841;dourados; Mato Grosso do Sul
4268;sao paulo; Sao Paulo
86056;londrina;Parana
8540;ferraz de vasconcelos; Sao Paulo
15953;botelho; Sao Paulo
65634;timon; Maranhao
2078;sao paulo; Sao Paulo
78528;novo mundo; Mato Grosso
41225;salvador; Bahia
64578;campo grande do piaui; Piaui
39755;materlandia; Minas Gerais
76165;americano do brasil; Goias
53439;paulista; Pernambuco
24855;itaborai;Rio de Janeiro
4267;sao paulo; Sao Paulo
1444;sao paulo; Sao Paulo
4727;sao paulo; Sao Paulo
75955;indiara; Goias
89264;jaragua do sul; Santa Catarina
89042;blumenau; Santa Catarina
3641;sao paulo; Sao Paulo
4752;sao paulo; Sao Paulo
77026;palmas; Tocantins
88357;brusque; Santa Catarina
70351;brasilia; Distrito Federal
54505;cabo de santo agostinho; Pernambuco
3140;sao paulo; Sao Paulo
77002;palmas; Tocantins
87555;sao jorge do patrocinio;Parana
55578;tamandare; Pernambuco
3433;sao paulo; Sao Paulo
78560;porto dos gauchos; Mato Grosso
75065;anapolis; Goias
14990;irapua; Sao Paulo
9131;santo andre; Sao Paulo
68980;oiapoque;Sin Dato
2121;sao paulo; Sao Paulo
79800;dourados; Mato Grosso do Sul
12507;guaratingueta; Sao Paulo
25806;tres rios;Rio de Janeiro
9972;diadema; Sao Paulo
2560;sao paulo; Sao Paulo
5512;sao paulo; Sao Paulo
13452;santa barbara d'oeste; Sao Paulo
97385;vila nova do sul;Rio Grande do Sul
16902;andradina; Sao Paulo
45375;planaltino; Bahia
27283;volta redonda;Rio de Janeiro
70844;brasilia; Distrito Federal
6220;osasco; Sao Paulo
2266;sao paulo; Sao Paulo
59327;sao fernando;Rio Grande do Norte
65631;timon; Maranhao
95750;salvador do sul;Rio Grande do Sul
3052;sao paulo; Sao Paulo
85650;santa izabel do oeste;Parana
72975;cocalzinho de goias; Goias
7804;franco da rocha; Sao Paulo
19580;anhumas; Sao Paulo
93348;novo hamburgo;Rio Grande do Sul
84620;cruz machado;Parana
59612;mossoro;Rio Grande do Norte
45120;barra do choca; Bahia
25820;tres rios;Rio de Janeiro
98620;padre gonzales;Rio Grande do Sul
77783;bandeirantes do tocantins; Tocantins
3931;sao paulo; Sao Paulo
64630;bocaina; Piaui
41110;salvador; Bahia
55865;macaparana; Pernambuco
8373;sao paulo; Sao Paulo
4460;sao paulo; Sao Paulo
73950;alvorada do norte; Goias
2858;sao paulo; Sao Paulo
74315;goiania; Goias
5851;sao paulo; Sao Paulo
78587;carlinda; Mato Grosso
3480;sao paulo; Sao Paulo
40421;salvador; Bahia
87280;iretama;Parana
86030;londrina;Parana
11082;santos; Sao Paulo
3802;sao paulo; Sao Paulo
3007;sao paulo; Sao Paulo
9860;sao bernardo do campo; Sao Paulo
85826;lindoeste;Parana
62215;ipaporanga; Ceara
30518;belo horizonte; Minas Gerais
45534;taboquinhas; Bahia
1538;sao paulo; Sao Paulo
62130;meruoca; Ceara
17370;santa maria da serra; Sao Paulo
9666;sao bernardo do campo; Sao Paulo
59106;natal;Rio Grande do Norte
46750;mucuge; Bahia
65235;sao bento; Maranhao
98789;santa rosa;Rio Grande do Sul
29023;vitoria; Espirito Santo
68650;capitao poco; Para
3201;sao paulo; Sao Paulo
75132;anapolis; Goias
2351;sao paulo; Sao Paulo
90018;porto alegre;Rio Grande do Sul
59614;mossoro;Rio Grande do Norte
3714;sao paulo; Sao Paulo
18602;botucatu; Sao Paulo
1412;sao paulo; Sao Paulo
4309;sao paulo; Sao Paulo
2556;sao paulo; Sao Paulo
70755;brasilia; Distrito Federal
12820;areias; Sao Paulo
75660;buriti alegre; Goias
16950;murutinga do sul; Sao Paulo
3983;sao paulo; Sao Paulo
86703;arapongas;Parana
2523;sao paulo; Sao Paulo
87890;terra rica;Parana
32412;ibirite; Minas Gerais
4638;sao paulo; Sao Paulo
8245;sao paulo; Sao Paulo
59625;mossoro;Rio Grande do Norte
99955;vila langaro;Rio Grande do Sul
70252;brasilia; Distrito Federal
75516;itumbiara; Goias
76889;cacaulandia; Rondonia
45780;itarantim; Bahia
9423;ribeirao pires; Sao Paulo
63190;santana do cariri; Ceara
77570;pium; Tocantins
64525;varzea grande; Piaui
86811;apucarana;Parana
38026;uberaba; Minas Gerais
18684;lencois paulista; Sao Paulo
85067;guarapuava;Parana
36325;tiradentes; Minas Gerais
58063;joao pessoa; Paraiba
32657;betim; Minas Gerais
17039;bauru; Sao Paulo
76919;ministro andreazza; Rondonia
4375;sao paulo; Sao Paulo
96205;rio grande;Rio Grande do Sul
55038;caruaru; Pernambuco
95315;caseiros;Rio Grande do Sul
54320;jaboatao dos guararapes; Pernambuco
9331;maua; Sao Paulo
3630;sao paulo; Sao Paulo
9651;sao bernardo do campo; Sao Paulo
68997;porto grande;Sin Dato
32186;contagem; Minas Gerais
2550;sao paulo; Sao Paulo
59592;caicara do norte;Rio Grande do Norte
63908;quixada; Ceara
7852;franco da rocha; Sao Paulo
72270;ceilandia; Distrito Federal
29113;vila velha; Espirito Santo
3107;sao paulo; Sao Paulo
3523;sao paulo; Sao Paulo
5564;sao paulo; Sao Paulo
78870;paranatinga; Mato Grosso
62300;vicosa do ceara; Ceara
44076;feira de santana; Bahia
59135;natal;Rio Grande do Norte
27553;visconde de maua;Rio de Janeiro
1022;sao paulo; Sao Paulo
1445;sao paulo; Sao Paulo
49190;pirambu; Sergipe
1155;sao paulo; Sao Paulo
68138;placas; Para
1510;sao paulo; Sao Paulo
4339;sao paulo; Sao Paulo
9334;maua; Sao Paulo
25957;teresopolis;Rio de Janeiro
62795;barreira; Ceara
89117;gaspar; Santa Catarina
96590;santana da boa vista;Rio Grande do Sul
2234;sao paulo; Sao Paulo
36979;alto caparao; Minas Gerais
64170;joaquim pires; Piaui
79460;corguinho; Mato Grosso do Sul
54290;jaboatao dos guararapes; Pernambuco
26460;japeri;Rio de Janeiro
38870;matutina; Minas Gerais
6858;itapecerica da serra; Sao Paulo
9772;sao bernardo do campo; Sao Paulo
4931;sao paulo; Sao Paulo
4147;sao paulo; Sao Paulo
26193;belford roxo;Rio de Janeiro
89083;indaial; Santa Catarina
83413;colombo;Parana
8020;sao paulo; Sao Paulo
64005;teresina; Piaui
14775;jaborandi; Sao Paulo
7906;francisco morato; Sao Paulo
2253;sao paulo; Sao Paulo
89760;ita; Santa Catarina
39529;riacho dos machados; Minas Gerais
79903;ponta pora; Mato Grosso do Sul
68553;redencao; Para
83590;doutor ulysses;Parana
82970;curitiba;Parana
35657;leandro ferreira; Minas Gerais
1216;sao paulo; Sao Paulo
12309;jacarei; Sao Paulo
35348;pingo-d'agua; Minas Gerais
59296;sao goncalo do amarante;Rio Grande do Norte
28083;campos dos goytacazes;Rio de Janeiro
74363;goiania; Goias
99795;barra do rio azul;Rio Grande do Sul
2189;sao paulo; Sao Paulo
75834;mineiros; Goias
84530;teixeira soares;Parana
4789;sao paulo; Sao Paulo
38745;patrocinio; Minas Gerais
93030;sao leopoldo;Rio Grande do Sul
2738;sao paulo; Sao Paulo
93046;sao leopoldo;Rio Grande do Sul
4692;sao paulo; Sao Paulo
39814;pavao; Minas Gerais
24940;marica;Rio de Janeiro
24410;sao goncalo;Rio de Janeiro
4332;sao paulo; Sao Paulo
88316;itajai; Santa Catarina
2467;sao paulo; Sao Paulo
64695;caldeirao grande do piaui; Piaui
96300;jaguarao;Rio Grande do Sul
35324;entre folhas; Minas Gerais
68907;macapa;Sin Dato
77062;palmas; Tocantins
29127;vila velha; Espirito Santo
91795;porto alegre;Rio Grande do Sul
15052;sao jose do rio preto; Sao Paulo
76530;mundo novo; Goias
61801;pacatuba; Ceara
69096;manaus; Amazonas
51130;recife; Pernambuco
59125;natal;Rio Grande do Norte
65090;sao luis; Maranhao
47960;angical; Bahia
65370;pindare mirim; Maranhao
78595;apiacas; Mato Grosso
3633;sao paulo; Sao Paulo
16072;aracatuba; Sao Paulo
2820;sao paulo; Sao Paulo
58178;nova floresta; Paraiba
3260;sao paulo; Sao Paulo
75140;anapolis; Goias
11605;sao sebastiao; Sao Paulo
85909;toledo;Parana
39710;coroaci; Minas Gerais
76965;cacoal; Rondonia
41306;salvador; Bahia
37430;conceicao do rio verde; Minas Gerais
62884;horizonte; Ceara
75760;cumari; Goias
44180;antonio cardoso; Bahia
18704;avare; Sao Paulo
61637;caucaia; Ceara
79077;campo grande; Mato Grosso do Sul
26910;governador portela;Rio de Janeiro
72810;luziania; Goias
4639;sao paulo; Sao Paulo
3226;sao paulo; Sao Paulo
85145;foz do jordao;Parana
86130;bela vista do paraiso;Parana
36230;bias fortes; Minas Gerais
59247;lagoa salgada;Rio Grande do Norte
62550;morrinhos; Ceara
72506;brasilia; Distrito Federal
56163;parnamirim; Pernambuco
5543;sao paulo; Sao Paulo
7929;francisco morato; Sao Paulo
37264;ribeirao vermelho; Minas Gerais
44044;feira de santana; Bahia
79440;jaraguari; Mato Grosso do Sul
23955;angra dos reis;Rio de Janeiro
25214;duque de caxias;Rio de Janeiro
3264;sao paulo; Sao Paulo
26330;queimados;Rio de Janeiro
4503;sao paulo; Sao Paulo
1246;sao paulo; Sao Paulo
39350;ibiai; Minas Gerais
19740;bora; Sao Paulo
58328;pedras de fogo; Paraiba
39945;palmopolis; Minas Gerais
62910;palhano; Ceara
2522;sao paulo; Sao Paulo
3242;sao paulo; Sao Paulo
87290;luiziana;Parana
26430;japeri;Rio de Janeiro
2180;sao paulo; Sao Paulo
15811;catanduva; Sao Paulo
72836;luziania; Goias
6532;santana de parnaiba; Sao Paulo
85450;campo bonito;Parana
64083;teresina; Piaui
55020;caruaru; Pernambuco
18245;campina do monte alegre; Sao Paulo
45330;cravolandia; Bahia
13908;amparo; Sao Paulo
50850;recife; Pernambuco
83829;fazenda rio grande;Parana
5710;sao paulo; Sao Paulo
40254;salvador; Bahia
74705;goiania; Goias
79096;campo grande; Mato Grosso do Sul
6394;carapicuiba; Sao Paulo
69045;manaus; Amazonas
99450;selbach;Rio Grande do Sul
74270;goiania; Goias
13450;santa barbara d oeste; Sao Paulo
77404;gurupi; Tocantins
94180;gravatai;Rio Grande do Sul
64400;amarante; Piaui
29208;guarapari; Espirito Santo
57660;anadia; Alagoas
24050;niteroi;Rio de Janeiro
9422;ribeirao pires; Sao Paulo
44135;humildes; Bahia
25211;duque de caxias;Rio de Janeiro
45355;apuarema; Bahia
23082;rio de janeiro;Rio de Janeiro
38041;uberaba; Minas Gerais
65398;alto alegre do pindare; Maranhao
58115;puxinana; Paraiba
6805;embu das artes; Sao Paulo
28120;ibitioca;Rio de Janeiro
85604;francisco beltrao;Parana
25535;sao joao de meriti;Rio de Janeiro
40713;salvador; Bahia
16680;avai; Sao Paulo
87118;sarandi;Parana
5059;sao paulo; Sao Paulo
79072;campo grande; Mato Grosso do Sul
76730;matrincha; Goias
37133;alfenas; Minas Gerais
8726;mogi das cruzes; Sao Paulo
96910;segredo;Rio Grande do Sul
37716;pocos de caldas; Minas Gerais
11473;guaruja; Sao Paulo
38447;araguari; Minas Gerais
77993;esperantina; Tocantins
60765;fortaleza; Ceara
88765;sao martinho; Santa Catarina
44020;feira de santana; Bahia
48330;rio real; Bahia
84271;telemaco borba;Parana
63580;jucas; Ceara
86125;tamarana;Parana
52031;recife; Pernambuco
72814;luziania; Goias
40480;salvador; Bahia
13147;paulinia; Sao Paulo
89216;joinville; Santa Catarina
85280;altamira do parana;Parana
68505;maraba; Para
53525;abreu e lima; Pernambuco
9832;sao bernardo do campo; Sao Paulo
1021;sao paulo; Sao Paulo
96835;santa cruz do sul;Rio Grande do Sul
2076;sao paulo; Sao Paulo
6804;embu das artes; Sao Paulo
79102;campo grande; Mato Grosso do Sul
50100;recife; Pernambuco
7914;francisco morato; Sao Paulo
5888;sao paulo; Sao Paulo
61620;caucaia; Ceara
4417;sao paulo; Sao Paulo
89248;garuva; Santa Catarina
3402;sao paulo; Sao Paulo
35360;sao pedro dos ferros; Minas Gerais
68719;sao joao de pirabas; Para
78135;varzea grande; Mato Grosso
71605;brasilia; Distrito Federal
89025;blumenau; Santa Catarina
6844;embu; Sao Paulo
33860;ribeirao das neves; Minas Gerais
37405;monsenhor paulo; Minas Gerais
4066;sao paulo; Sao Paulo
74053;goiania; Goias
18310;guapiara; Sao Paulo
4411;sao paulo; Sao Paulo
72863;novo gama; Goias
2468;sao paulo; Sao Paulo
36470;senhora de oliveira; Minas Gerais
98980;porto lucena;Rio Grande do Sul
87528;alto paraiso;Parana
1542;sao paulo; Sao Paulo
94852;alvorada;Rio Grande do Sul
18066;sorocaba; Sao Paulo
59094;natal;Rio Grande do Norte
89053;blumenau; Santa Catarina
8633;suzano; Sao Paulo
5612;sao paulo; Sao Paulo
47740;serra dourada; Bahia
32420;ibirite; Minas Gerais
66812;belem; Para
79013;campo grande; Mato Grosso do Sul
96405;bage;Rio Grande do Sul
98975;campina das missoes;Rio Grande do Sul
18618;botucatu; Sao Paulo
9662;sao bernardo do campo; Sao Paulo
70382;brasilia; Distrito Federal
84950;wenceslau braz;Parana
89058;blumenau; Santa Catarina
41233;salvador; Bahia
4643;sao paulo; Sao Paulo
85340;rio bonito do iguacu;Parana
18118;votorantim; Sao Paulo
38130;campo florido; Minas Gerais
87323;alto sao joao;Parana
74535;goiania; Goias
36170;pirauba; Minas Gerais
1540;sao paulo; Sao Paulo
17035;bauru; Sao Paulo
39825;ladainha; Minas Gerais
9010;santo andre; Sao Paulo
55409;jaqueira; Pernambuco
95950;nova brescia;Rio Grande do Sul
54368;jaboatao dos guararapes; Pernambuco
7434;aruja; Sao Paulo
2613;sao paulo; Sao Paulo
8570;itaquaquecetuba; Sao Paulo
5041;sao paulo; Sao Paulo
69047;manaus; Amazonas
3046;sao paulo; Sao Paulo
6823;embu; Sao Paulo
3115;sao paulo; Sao Paulo
4248;sao paulo; Sao Paulo
62420;chaval; Ceara
85855;foz do iguacu;Parana
35115;marilac; Minas Gerais
17030;bauru; Sao Paulo
75143;anapolis; Goias
62370;sao benedito; Ceara
38325;chaveslandia; Minas Gerais
76110;turvania; Goias
62011;sobral; Ceara
72025;brasilia; Distrito Federal
48607;paulo afonso; Bahia
79031;campo grande; Mato Grosso do Sul
33822;ribeirao das neves; Minas Gerais
57860;sao jose da laje; Alagoas
48430;paripiranga; Bahia
4655;sao paulo; Sao Paulo
71731;brasilia; Distrito Federal
31845;belo horizonte; Minas Gerais
95718;monte belo do sul;Rio Grande do Sul
88164;biguacu; Santa Catarina
79180;ribas do rio pardo; Mato Grosso do Sul
63044;juazeiro do norte; Ceara
78095;cuiaba; Mato Grosso
46130;aracatu; Bahia
4407;sao paulo; Sao Paulo
2914;sao paulo; Sao Paulo
76983;vilhena; Rondonia
77024;palmas; Tocantins
59155;parnamirim;Rio Grande do Norte
25265;duque de caxias;Rio de Janeiro
37177;guape; Minas Gerais
35624;cedro do abaete; Minas Gerais
96413;bage;Rio Grande do Sul
41270;salvador; Bahia
25241;duque de caxias;Rio de Janeiro
60340;fortaleza; Ceara
12443;pindamonhangaba; Sao Paulo
56380;santa maria da boa vista; Pernambuco
73700;padre bernardo; Goias
37554;pouso alegre; Minas Gerais
26455;japeri;Rio de Janeiro
86780;florida;Parana
87511;umuarama;Parana
3043;sao paulo; Sao Paulo
25042;duque de caxias;Rio de Janeiro
88812;criciuma; Santa Catarina
45613;itabuna; Bahia
72812;luziania; Goias
32668;betim; Minas Gerais
64013;teresina; Piaui
95174;farroupilha;Rio Grande do Sul
72917;aguas lindas de goias; Goias
69030;manaus; Amazonas
9837;sao bernardo do campo; Sao Paulo
47120;buritirama; Bahia
6415;barueri; Sao Paulo
59145;parnamirim;Rio Grande do Norte
25230;duque de caxias;Rio de Janeiro
69930;xapuri;Acre
25937;mage;Rio de Janeiro
2679;sao paulo; Sao Paulo
68516;carajas; Para
24119;niteroi;Rio de Janeiro
2280;sao paulo; Sao Paulo
2936;sao paulo; Sao Paulo
60721;fortaleza; Ceara
2176;sao paulo; Sao Paulo
76817;porto velho; Rondonia
94955;cachoeirinha;Rio Grande do Sul
3157;sao paulo; Sao Paulo
46530;boquira; Bahia
2413;sao paulo; Sao Paulo
54771;camaragibe; Pernambuco
39715;virgolandia; Minas Gerais
25272;duque de caxias;Rio de Janeiro
75836;mineiros; Goias
89865;nova erechim; Santa Catarina
3154;sao paulo; Sao Paulo
6505;santana de parnaiba; Sao Paulo
72440;brasilia; Distrito Federal
24856;itaborai;Rio de Janeiro
81720;curitiba;Parana
3452;sao paulo; Sao Paulo
84036;ponta grossa;Parana
2202;sao paulo; Sao Paulo
24804;itaborai;Rio de Janeiro
24731;sao goncalo;Rio de Janeiro
53290;olinda; Pernambuco
59550;joao camara;Rio Grande do Norte
58414;campina grande; Paraiba
72720;brasilia; Distrito Federal
76180;nazario; Goias
65980;carolina; Maranhao
70380;brasilia; Distrito Federal
47970;riachao das neves; Bahia
89920;guaraciaba; Santa Catarina
7808;franco da rocha; Sao Paulo
2290;sao paulo; Sao Paulo
59139;natal;Rio Grande do Norte
45816;arraial d ajuda; Bahia
38738;brejo bonito; Minas Gerais
44645;capela do alto alegre; Bahia
70067;brasilia; Distrito Federal
5781;sao paulo; Sao Paulo
96208;rio grande;Rio Grande do Sul
3874;sao paulo; Sao Paulo
58432;campina grande; Paraiba
4631;sao paulo; Sao Paulo
63380;barro; Ceara
74360;goiania; Goias
74503;goiania; Goias
27514;resende;Rio de Janeiro
26325;queimados;Rio de Janeiro
72243;brasilia; Distrito Federal
16880;valparaiso; Sao Paulo
24721;sao goncalo;Rio de Janeiro
53409;paulista; Pernambuco
18260;porangaba; Sao Paulo
79813;dourados; Mato Grosso do Sul
96990;estrela velha;Rio Grande do Sul
11668;caraguatatuba; Sao Paulo
23893;seropedica;Rio de Janeiro
89840;coronel freitas; Santa Catarina
4626;sao paulo; Sao Paulo
38056;uberaba; Minas Gerais
77665;barrolandia; Tocantins
70765;brasilia; Distrito Federal
65295;carutapera; Maranhao
75893;itaguacu; Goias
57910;matriz de camaragibe; Alagoas
34008;nova lima; Minas Gerais
64077;teresina; Piaui
77455;alianca do tocantins; Tocantins
94090;gravatai;Rio Grande do Sul
88658;rio rufino; Santa Catarina
57244;jequia da praia; Alagoas
64210;parnaiba; Piaui
3512;sao paulo; Sao Paulo
54170;jaboatao dos guararapes; Pernambuco
63100;crato; Ceara
27280;volta redonda;Rio de Janeiro
65293;amapa do maranhao; Maranhao
45625;barro preto; Bahia
15285;lourdes; Sao Paulo
1237;sao paulo; Sao Paulo
17056;bauru; Sao Paulo
2864;sao paulo; Sao Paulo
70364;brasilia; Distrito Federal
93214;sapucaia do sul;Rio Grande do Sul
12283;cacapava; Sao Paulo
3463;sao paulo; Sao Paulo
41310;salvador; Bahia
18404;itapeva; Sao Paulo
84945;salto do itarare;Parana
72305;brasilia; Distrito Federal
65830;sambaiba; Maranhao
2233;sao paulo; Sao Paulo
23915;angra dos reis;Rio de Janeiro
69068;manaus; Amazonas
4802;sao paulo; Sao Paulo
39558;fruta de leite; Minas Gerais
73802;formosa; Goias
86935;lunardelli;Parana
30627;belo horizonte; Minas Gerais
4894;sao paulo; Sao Paulo
5749;sao paulo; Sao Paulo
8680;suzano; Sao Paulo
12333;jacarei; Sao Paulo
7867;franco da rocha; Sao Paulo
68920;laranjal do jari;Sin Dato
53413;paulista; Pernambuco
59112;natal;Rio Grande do Norte
69903;rio branco;Acre
75024;anapolis; Goias
37680;goncalves; Minas Gerais
89687;passos maia; Santa Catarina
64390;demerval lobao; Piaui
60341;fortaleza; Ceara
59626;mossoro;Rio Grande do Norte
6806;embu; Sao Paulo
64224;ilha grande; Piaui
15720;palmeira d'oeste; Sao Paulo
88904;ararangua; Santa Catarina
14171;sertaozinho; Sao Paulo
82860;curitiba;Parana
14570;buritizal; Sao Paulo
65268;cururupu; Maranhao
55614;vitoria de santo antao; Pernambuco
2464;sao paulo; Sao Paulo
70752;brasilia; Distrito Federal
4677;sao paulo; Sao Paulo
62530;miraima; Ceara
48570;santa brigida; Bahia
5765;sao paulo; Sao Paulo
61920;maracanau; Ceara
86809;apucarana;Parana
58026;joao pessoa; Paraiba
7945;francisco morato; Sao Paulo
72621;brasilia; Distrito Federal
36620;santana do deserto; Minas Gerais
49530;ribeiropolis; Sergipe
71261;brasilia; Distrito Federal
26574;mesquita;Rio de Janeiro
3427;sao paulo; Sao Paulo
84196;colonia castrolanda;Parana
78670;sao felix do araguaia; Mato Grosso
35470;moeda; Minas Gerais
12711;cruzeiro; Sao Paulo
1016;sao paulo; Sao Paulo
27210;volta redonda;Rio de Janeiro
48930;curaca; Bahia
88955;balneario gaivota; Santa Catarina
74495;goiania; Goias
17023;bauru; Sao Paulo
2931;sao paulo; Sao Paulo
78088;cuiaba; Mato Grosso
4030;sao paulo; Sao Paulo
6013;osasco; Sao Paulo
98410;taquarucu do sul;Rio Grande do Sul
9160;santo andre; Sao Paulo
48909;juazeiro; Bahia
37142;divisa nova; Minas Gerais
45443;igrapiuna; Bahia
74860;goiania; Goias
33833;ribeirao das neves; Minas Gerais
15355;guzolandia; Sao Paulo
89535;ponte alta do norte; Santa Catarina
61979;amanari; Ceara
11723;praia grande; Sao Paulo
15823;elisiario; Sao Paulo
11672;caraguatatuba; Sao Paulo
54470;jaboatao dos guararapes; Pernambuco
1427;sao paulo; Sao Paulo
41194;salvador; Bahia
76355;morro agudo de goias; Goias
12335;jacarei; Sao Paulo
12032;taubate; Sao Paulo
48450;cipo; Bahia
64063;teresina; Piaui
75555;vicentinopolis; Goias
28575;jaguarembe;Rio de Janeiro
6630;jandira; Sao Paulo
7010;guarulhos; Sao Paulo
70865;brasilia; Distrito Federal
77670;divinopolis do tocantins; Tocantins
49950;japoata; Sergipe
95603;taquara;Rio Grande do Sul
63125;crato; Ceara
65870;pastos bons; Maranhao
2264;sao paulo; Sao Paulo
4513;sao paulo; Sao Paulo
70253;brasilia; Distrito Federal
85303;laranjeiras do sul;Parana
85635;nova esperanca do sudoeste;Parana
14813;gaviao peixoto; Sao Paulo
8226;sao paulo; Sao Paulo
